video_name,status,brand,product,ad_type,reduction_rate
7VCYBtx6h4g.mp4,success,"{'brand_name_text': 'DHL', 'logo_visible': True, 'logo_timestamps': [26.9, 27.5, 27.7], 'brand_text_contrast': 'high'}","{'product_name': 'Logistics services', 'industry': 'Logistics and Transportation'}",brand_awareness,0.9384615384615385
7X_6k8CjdVI.mp4,success,"{'brand_name_text': 'carbuyer.co.uk', 'logo_visible': True, 'logo_timestamps': [26.1], 'brand_text_contrast': 'high'}","{'product_name': 'car buying advice and reviews', 'industry': 'Cars, automobiles'}",entertainment,0.7857142857142857
7ZOKDqjqbX0.mp4,success,"{'brand_name_text': 'SUBWAY', 'logo_visible': True, 'logo_timestamps': [2.9, 9.8, 19.9, 67.3, 69.9], 'brand_text_contrast': 'high'}","{'product_name': 'Subway Sandwiches', 'industry': 'fast food'}",tutorial,0.8717339667458432
7ZbLntTvV8o.mp4,success,"{'brand_name_text': 'Polly Pocket', 'logo_visible': True, 'logo_timestamps': [0.6, 24.8, 28.8, 29.9], 'brand_text_contrast': 'high'}","{'product_name': 'Polly Pocket Tropical Party Yacht Playset', 'industry': 'Games and toys'}",product_demo,0.8717948717948718
7_dgiNoBWio.mp4,success,"{'brand_name_text': 'FOX SPORTS', 'logo_visible': True, 'logo_timestamps': [59.8], 'brand_text_contrast': 'high'}","{'product_name': 'Fox Sports', 'industry': 'Media and arts'}",entertainment,0.7966101694915254
7b5CKSqlz60.mp4,success,"{'brand_name_text': 'T.D.M. AUTO SALES', 'logo_visible': True, 'logo_timestamps': [9.8, 11.2, 11.9, 12.8, 12.9, 46.6, 50.6], 'brand_text_contrast': 'high'}","{'product_name': 'Used car sales', 'industry': 'automotive'}",entertainment,0.5517241379310345
7b8zeykara0.mp4,success,"{'brand_name_text': 'John Adams', 'logo_visible': True, 'logo_timestamps': [16.7], 'brand_text_contrast': 'high'}","{'product_name': 'Chocolate Lolly Maker', 'industry': 'Games and toys'}",product_demo,0.8677685950413223
7gMZ62PsvRM.mp4,success,"{'brand_name_text': 'Burger King', 'logo_visible': True, 'logo_timestamps': [5.2, 12.6, 26.9, 28.1, 28.2], 'brand_text_contrast': 'high'}","{'product_name': 'BK Kids Meal', 'industry': 'food & beverage'}",entertainment,0.8577235772357723
7gPc6027rb8.mp4,success,"{'brand_name_text': 'trueffect', 'logo_visible': True, 'logo_timestamps': [8.2, 100.4], 'brand_text_contrast': 'high'}","{'product_name': 'First-party advertising platform', 'industry': 'Software'}",brand_awareness,0.8540145985401459
7iCXk67TIB0.mp4,success,"{'brand_name_text': 'JOYA', 'logo_visible': True, 'logo_timestamps': [43.0, 46.6], 'brand_text_contrast': 'high'}","{'product_name': 'JOYA ice cream', 'industry': 'food & beverage'}",brand_awareness,0.7945945945945946
7is6r6zXFDc.mp4,success,"{'brand_name_text': 'NeverWet', 'logo_visible': True, 'logo_timestamps': [0.0, 3.4, 6.3, 9.1, 9.9, 58.2], 'brand_text_contrast': 'medium'}","{'product_name': 'NeverWet super hydrophobic fabric system', 'industry': 'Home improvements and repairs'}",product_demo,0.9314285714285714
7ks-zhWCA_Q.mp4,success,"{'brand_name_text': 'Pokémon', 'logo_visible': True, 'logo_timestamps': [0.0, 12.3, 12.4], 'brand_text_contrast': 'high'}","{'product_name': 'Pokémon Trading Card Game: XY - BREAKpoint', 'industry': 'Games and toys'}",entertainment,0.8571428571428572
7kxXVnAtnOQ.mp4,success,"{'brand_name_text': 'iPhone 6', 'logo_visible': True, 'logo_timestamps': [4.2, 26.2, 55.8], 'brand_text_contrast': 'high'}","{'product_name': 'iPhone 6', 'industry': 'technology'}",brand_awareness,0.7675675675675675
7nr-irGW9bw.mp4,success,"{'brand_name_text': 'American Red Cross', 'logo_visible': True, 'logo_timestamps': [103.9], 'brand_text_contrast': 'high'}","{'product_name': 'Fire safety awareness', 'industry': 'Charities'}",brand_awareness,0.693069306930693
7pi6BtYXD1w.mp4,success,"{'brand_name_text': ""WILLIAM LAWSON'S"", 'logo_visible': True, 'logo_timestamps': [0.0, 1.4, 2.2, 3.6, 4.7, 6.8, 7.5, 8.7, 10.1, 10.8, 11.5, 13.9, 14.8, 15.8, 17.0, 18.7, 26.1, 32.7, 38.7, 39.3, 42.0], 'brand_text_contrast': 'high'}","{'product_name': 'Scotch Whisky', 'industry': 'Alcohol'}",entertainment,0.7407407407407407
7qRIx5t31zo.mp4,success,"{'brand_name_text': ""California Farmers' Markets"", 'logo_visible': True, 'logo_timestamps': [1.1, 22.1], 'brand_text_contrast': 'high'}","{'product_name': ""Farmers' Markets"", 'industry': 'Shopping'}",brand_awareness,0.92
7sVGB2_zARY.mp4,success,"{'brand_name_text': 'Bharti AXA', 'logo_visible': True, 'logo_timestamps': [33.2, 34.4, 35.1, 36.7, 38.4, 38.9, 42.7], 'brand_text_contrast': 'high'}","{'product_name': 'Health Insurance Policies', 'industry': 'Healthcare and medications'}",brand_awareness,0.6388888888888888
7vCet60rr_s.mp4,success,"{'brand_name_text': '1st for women INSURANCE BROKERS (PTY) LTD', 'logo_visible': True, 'logo_timestamps': [26.8], 'brand_text_contrast': 'high'}","{'product_name': 'Car insurance', 'industry': 'Financial services'}",entertainment,0.8235294117647058
7w_AT2sHBss.mp4,success,"{'brand_name_text': 'Monster High', 'logo_visible': True, 'logo_timestamps': [1.2, 2.0, 2.4, 5.2, 5.3, 6.5, 7.3, 8.0, 8.8, 9.8, 9.9, 10.2, 10.6, 11.1, 12.1, 13.4, 14.7, 16.2, 17.6, 19.1, 20.1, 21.0, 24.4, 25.3, 27.3, 27.4], 'brand_text_contrast': 'high'}","{'product_name': 'Monster High: Frights, Camera, Action! DVD and Dolls', 'industry': 'Games and toys'}",product_demo,0.7672413793103449
8-p0CxW87pg.mp4,success,"{'brand_name_text': 'evian', 'logo_visible': True, 'logo_timestamps': [70.0], 'brand_text_contrast': 'high'}","{'product_name': 'Evian bottled water', 'industry': 'food & beverage'}",brand_awareness,0.8127090301003345
82-H6MZnT44.mp4,success,"{'brand_name_text': 'Entyvio', 'logo_visible': True, 'logo_timestamps': [16.0, 16.5, 16.8, 58.3], 'brand_text_contrast': 'high'}","{'product_name': 'Entyvio (vedolizumab)', 'industry': 'Healthcare and medications'}",product_demo,0.8506224066390041
82kYQ7j7X2s.mp4,success,"{'brand_name_text': 'TPS A Public District Community Service Announcement', 'logo_visible': True, 'logo_timestamps': [57.1], 'brand_text_contrast': 'medium'}","{'product_name': 'Childhood Obesity Awareness PSA', 'industry': 'Healthcare and medications'}",brand_awareness,0.5277777777777778
82n1PX1hVEY.mp4,success,"{'brand_name_text': 'Tourism Australia', 'logo_visible': False, 'logo_timestamps': [], 'brand_text_contrast': 'low'}","{'product_name': 'Australian Tourism', 'industry': 'Vacation and travel'}",brand_awareness,0.84
83nS4EGKU04.mp4,success,"{'brand_name_text': 'Apple', 'logo_visible': True, 'logo_timestamps': [16.7, 19.9, 23.1, 23.9], 'brand_text_contrast': 'low'}","{'product_name': 'iMac G3', 'industry': 'Electronics'}",brand_awareness,0.9190283400809717
8Bc0WjTT0Ps.mp4,success,"{'brand_name_text': 'DOS EQUIS', 'logo_visible': True, 'logo_timestamps': [27.2, 29.1], 'brand_text_contrast': 'high'}","{'product_name': 'Dos Equis Beer', 'industry': 'Alcohol'}",entertainment,0.6428571428571428
8IkS1oXvhVM.mp4,success,"{'brand_name_text': 'htc', 'logo_visible': True, 'logo_timestamps': [20.4, 42.0, 84.6], 'brand_text_contrast': 'high'}","{'product_name': 'htc one A9', 'industry': 'technology'}",brand_awareness,0.7
8JAhnmtotIM.mp4,success,"{'brand_name_text': 'Puffs', 'logo_visible': True, 'logo_timestamps': [69.0, 69.8, 75.6, 86.5], 'brand_text_contrast': 'high'}","{'product_name': 'Puffs Plus Lotion', 'industry': 'Cleaning products'}",entertainment,0.8878504672897196
8N9gSS_HRcE.mp4,success,"{'brand_name_text': 'Sprint Together with NEXTEL', 'logo_visible': True, 'logo_timestamps': [32.5], 'brand_text_contrast': 'high'}","{'product_name': 'Sprint phone', 'industry': 'Phone, TV and internet service providers'}",entertainment,0.8412698412698413
8Ozc-h-29M0.mp4,success,"{'brand_name_text': ""Carl's Jr."", 'logo_visible': True, 'logo_timestamps': [41.9, 57.2], 'brand_text_contrast': 'high'}","{'product_name': 'The Western Bacon Six Dollar Burger', 'industry': 'food & beverage'}",testimonial,0.75
8QRs0ejxjEc.mp4,success,"{'brand_name_text': 'Sun Drop', 'logo_visible': True, 'logo_timestamps': [0.5, 13.5, 20.2, 21.1, 21.4, 26.4, 27.6, 28.9], 'brand_text_contrast': 'high'}","{'product_name': 'Sun Drop soda', 'industry': 'food & beverage'}",entertainment,0.9060402684563759
8Suu84khNGY.mp4,success,"{'brand_name_text': 'Keep America Beautiful', 'logo_visible': True, 'logo_timestamps': [59.6], 'brand_text_contrast': 'high'}","{'product_name': 'Pollution prevention awareness', 'industry': 'Environment, nature, pollution, wildlife'}",brand_awareness,0.944
8Z9hWVZ_BiM.mp4,success,"{'brand_name_text': 'Incredible India', 'logo_visible': True, 'logo_timestamps': [2.1, 3.9, 53.1, 53.5, 58.5], 'brand_text_contrast': 'high'}","{'product_name': 'Indian Tourism', 'industry': 'Vacation and travel'}",brand_awareness,0.8122866894197952
8iHEQxJXq9I.mp4,success,"{'brand_name_text': 'Pokémon', 'logo_visible': True, 'logo_timestamps': [0.0, 2.8, 25.8, 26.1, 26.8], 'brand_text_contrast': 'high'}","{'product_name': 'Pokémon Blue Version', 'industry': 'Games and toys'}",product_demo,0.625
8j2wmtOrzy0.mp4,success,"{'brand_name_text': '5miles', 'logo_visible': True, 'logo_timestamps': [1.9, 6.7, 8.0, 11.9, 13.9, 14.2, 15.0, 16.9, 17.2, 17.8, 19.2, 19.4, 20.9, 22.3, 23.4, 28.3], 'brand_text_contrast': 'high'}","{'product_name': '5miles mobile marketplace app', 'industry': 'Technology'}",product_demo,0.7213114754098361
8nG_wVxO7EM.mp4,success,"{'brand_name_text': 'SQUARESPACE', 'logo_visible': True, 'logo_timestamps': [26.1, 28.8], 'brand_text_contrast': 'high'}","{'product_name': 'Website building service', 'industry': 'technology'}",entertainment,0.9007633587786259
8nMOcw70RX8.mp4,success,"{'brand_name_text': 'QANTAS', 'logo_visible': True, 'logo_timestamps': [4.7, 11.2, 13.6], 'brand_text_contrast': 'high'}","{'product_name': 'Airline travel to Sydney', 'industry': 'Vacation and travel'}",brand_awareness,0.6923076923076923
8pmw5CAc3rk.mp4,success,"{'brand_name_text': 'Bernie Sanders', 'logo_visible': False, 'logo_timestamps': [], 'brand_text_contrast': 'low'}","{'product_name': 'Bernie Sanders political campaign', 'industry': 'Politics'}",testimonial,0.7678571428571428
8sjUcp0UQI0.mp4,success,"{'brand_name_text': 'Holland America Line', 'logo_visible': True, 'logo_timestamps': [1.2], 'brand_text_contrast': 'high'}","{'product_name': 'Mid-sized ship cruises', 'industry': 'Vacation and travel'}",brand_awareness,0.9474835886214442
8uO5PAD_CYA.mp4,success,"{'brand_name_text': 'COMMITTEE TO PRESERVE HOPE SCHOLARSHIPS', 'logo_visible': True, 'logo_timestamps': [14.2], 'brand_text_contrast': 'high'}","{'product_name': 'Hope Scholarship Preservation Act', 'industry': 'Education'}",brand_awareness,0.9302325581395349
8zOgbkg6Akw.mp4,success,"{'brand_name_text': 'HITACHI', 'logo_visible': True, 'logo_timestamps': [19.1, 33.8, 37.0, 40.5, 43.6], 'brand_text_contrast': 'high'}","{'product_name': 'Hitachi air conditioning', 'industry': 'Home appliances'}",brand_awareness,0.6781609195402298
90fRlMQTdSs.mp4,success,"{'brand_name_text': 'CONVERSE', 'logo_visible': True, 'logo_timestamps': [27.2, 30.0, 30.4], 'brand_text_contrast': 'high'}","{'product_name': 'Converse Weapon', 'industry': 'Clothing and accessories'}",testimonial,0.9166666666666666
913xrM9FYpI.mp4,success,"{'brand_name_text': 'Atari', 'logo_visible': True, 'logo_timestamps': [6.5, 27.6, 28.1], 'brand_text_contrast': 'medium'}","{'product_name': 'Atari 2600', 'industry': 'Consumer Electronics'}",product_demo,0.8842105263157894
95QcBNJN984.mp4,success,"{'brand_name_text': 'The Great Fiesta Family Water Park', 'logo_visible': True, 'logo_timestamps': [0.7, 7.7, 8.3, 15.4, 69.7], 'brand_text_contrast': 'high'}","{'product_name': 'Water Park', 'industry': 'Vacation and travel'}",brand_awareness,0.8279816513761468
99iAONlvpbw.mp4,success,"{'brand_name_text': 'VACATION', 'logo_visible': True, 'logo_timestamps': [106.9], 'brand_text_contrast': 'high'}","{'product_name': 'Vacation (Movie)', 'industry': 'Media and arts'}",entertainment,0.819047619047619
9Ac-PGCfxFE.mp4,success,"{'brand_name_text': 'Nintendo', 'logo_visible': True, 'logo_timestamps': [82.4, 92.7], 'brand_text_contrast': 'high'}","{'product_name': 'The Legend of Zelda: Twilight Princess HD', 'industry': 'Games and toys'}",product_demo,0.8584905660377359
9NYu9STVm-I.mp4,success,"{'brand_name_text': 'JOE STRAUS', 'logo_visible': True, 'logo_timestamps': [25.1], 'brand_text_contrast': 'high'}","{'product_name': 'Re-election of Joe Straus', 'industry': 'Political'}",testimonial,0.7307692307692308
9WoM2bHfr48.mp4,success,"{'brand_name_text': 'HAYNES', 'logo_visible': True, 'logo_timestamps': [28.4, 28.5], 'brand_text_contrast': 'high'}","{'product_name': 'Baked Beans', 'industry': 'Food & Beverage'}",entertainment,0.8421052631578947
9dxua41fAgo.mp4,success,"{'brand_name_text': 'SQUARESPACE', 'logo_visible': True, 'logo_timestamps': [13.4], 'brand_text_contrast': 'high'}","{'product_name': 'Website building and hosting services', 'industry': 'Technology'}",product_demo,0.6
9go38MgZ4w8.mp4,success,"{'brand_name_text': 'TPM', 'logo_visible': True, 'logo_timestamps': [3.7, 4.0, 4.2, 4.7, 5.1, 6.2, 49.2, 49.4, 49.6, 49.8], 'brand_text_contrast': 'high'}","{'product_name': 'Political News and Commentary', 'industry': 'Media'}",brand_awareness,0.8181818181818181
9grrfloJCgc.mp4,success,"{'brand_name_text': 'GAME OF WAR', 'logo_visible': True, 'logo_timestamps': [51.2, 56.3, 57.1, 57.2, 57.3, 58.7], 'brand_text_contrast': 'high'}","{'product_name': 'Game of War: Fire Age', 'industry': 'Games and toys'}",entertainment,0.7029702970297029
9l2FeI5GMg0.mp4,success,"{'brand_name_text': '2K', 'logo_visible': True, 'logo_timestamps': [4.1, 8.9, 38.1, 79.9, 92.3], 'brand_text_contrast': 'high'}","{'product_name': 'WWE 2K14', 'industry': 'Games and toys'}",entertainment,0.9278350515463918
9n0w7F5hGYM.mp4,success,"{'brand_name_text': 'BULLS MONTAGE', 'logo_visible': True, 'logo_timestamps': [55.1, 58.1], 'brand_text_contrast': 'high'}","{'product_name': 'NBA Basketball Montage', 'industry': 'Media and arts'}",brand_awareness,0.86
9u9tDUHwCio.mp4,success,"{'brand_name_text': '5', 'logo_visible': True, 'logo_timestamps': [0.0, 13.6], 'brand_text_contrast': 'high'}","{'product_name': '5 Gum Peppermint Cobalt', 'industry': 'food & beverage'}",brand_awareness,0.7843137254901961
9xGRii6IA1M.mp4,success,"{'brand_name_text': ""McDonald's"", 'logo_visible': True, 'logo_timestamps': [43.6], 'brand_text_contrast': 'high'}","{'product_name': ""McDonald's restaurant experience"", 'industry': 'Food & Beverage'}",brand_awareness,0.7326732673267327
9ypxRGSrS-k.mp4,success,"{'brand_name_text': 'HYUNDAI', 'logo_visible': True, 'logo_timestamps': [2.9, 5.3, 8.8, 13.7, 28.5, 50.6, 56.3, 58.5], 'brand_text_contrast': 'high'}","{'product_name': 'Hyundai Creta', 'industry': 'Automotive'}",product_demo,0.8450704225352113
A01uRcmyuWc.mp4,success,"{'brand_name_text': 'NESCAFE', 'logo_visible': True, 'logo_timestamps': [0.9, 2.2, 3.6, 4.5, 5.8, 11.4, 13.3, 15.4, 17.4, 25.5, 27.6, 28.4], 'brand_text_contrast': 'high'}","{'product_name': 'NESCAFE Creamy Latte', 'industry': 'food & beverage'}",entertainment,0.8061224489795918
A1W6Ku5bJR4.mp4,success,"{'brand_name_text': 'COOKIE CRISP', 'logo_visible': True, 'logo_timestamps': [0.6, 4.2, 14.2, 14.6, 15.8, 18.5, 19.4, 24.1, 28.6, 29.6], 'brand_text_contrast': 'high'}","{'product_name': 'Cookie Crisp cereal', 'industry': 'food & beverage'}",entertainment,0.8786610878661087
A2VOu1UQeMM.mp4,success,"{'brand_name_text': 'HISTORY', 'logo_visible': True, 'logo_timestamps': [58.4, 61.5, 62.5], 'brand_text_contrast': 'high'}","{'product_name': 'Join or Die with Craig Ferguson', 'industry': 'Media and arts'}",entertainment,0.78
A5Rnnwk9jOA.mp4,success,"{'brand_name_text': 'bareMinerals', 'logo_visible': True, 'logo_timestamps': [5.1, 8.2, 10.3, 11.9, 13.2, 14.8, 16.2, 25.2], 'brand_text_contrast': 'high'}","{'product_name': 'Blemish Remedy', 'industry': 'Beauty products and cosmetics'}",product_demo,0.8028169014084507
AEMK1O0BDqA.mp4,success,"{'brand_name_text': 'Almost Skateboards', 'logo_visible': True, 'logo_timestamps': [1.4, 107.8], 'brand_text_contrast': 'high'}","{'product_name': 'Double Impact Skateboard Deck', 'industry': 'Sports equipment'}",brand_awareness,0.8352272727272727
AJYN5rdrZXo.mp4,success,"{'brand_name_text': 'NERF RIVAL', 'logo_visible': True, 'logo_timestamps': [0.5, 2.0], 'brand_text_contrast': 'high'}","{'product_name': 'Nerf Rival Zeus MXV-1200', 'industry': 'Games and toys'}",product_demo,0.8390804597701149
AK88MQWsYj8.mp4,success,"{'brand_name_text': 'Nike', 'logo_visible': True, 'logo_timestamps': [59.5], 'brand_text_contrast': 'high'}","{'product_name': 'Nike Basketball Shoes', 'industry': 'Clothing and accessories'}",brand_awareness,0.8529411764705882
ALD72k9ZuJk.mp4,success,"{'brand_name_text': 'Mahindra', 'logo_visible': True, 'logo_timestamps': [8.9, 10.8, 13.9, 19.5, 53.0, 59.5], 'brand_text_contrast': 'high'}","{'product_name': 'TUV300', 'industry': 'automotive'}",entertainment,0.8435754189944134
ALaqqMY2m0k.mp4,success,"{'brand_name_text': 'Cadbury Dairy Milk Silk', 'logo_visible': True, 'logo_timestamps': [5.0, 9.8, 15.7, 36.6, 37.4, 39.2], 'brand_text_contrast': 'high'}","{'product_name': 'Dairy Milk Silk', 'industry': 'food & beverage'}",entertainment,0.7571428571428571
AQ_XSHpIbZE.mp4,success,"{'brand_name_text': 'Nike', 'logo_visible': True, 'logo_timestamps': [4.0, 4.6], 'brand_text_contrast': 'low'}","{'product_name': ""Nike Brand / Women's Sports Empowerment"", 'industry': 'Clothing and accessories'}",brand_awareness,0.7936507936507937
AR-Iz1fts5M.mp4,success,"{'brand_name_text': 'Glico', 'logo_visible': True, 'logo_timestamps': [25.6, 28.6, 59.0], 'brand_text_contrast': 'high'}","{'product_name': 'Pretz', 'industry': 'Food & Beverage'}",entertainment,0.9679715302491103
ASsZ-u9YV3c.mp4,success,"{'brand_name_text': 'Play by the Rules', 'logo_visible': True, 'logo_timestamps': [27.5], 'brand_text_contrast': 'high'}","{'product_name': 'Anti-racism campaign', 'industry': 'Human Rights'}",brand_awareness,0.72
AU1iq9rqYJ0.mp4,success,"{'brand_name_text': ""McDonald's"", 'logo_visible': False, 'logo_timestamps': [], 'brand_text_contrast': 'low'}","{'product_name': 'Hamburgers', 'industry': 'Restaurants, cafe, fast food'}",entertainment,0.9635036496350365
AZ56zUxpXes.mp4,success,"{'brand_name_text': 'Dunlop', 'logo_visible': True, 'logo_timestamps': [11.2, 50.7], 'brand_text_contrast': 'high'}","{'product_name': 'Cry Baby Petrucci Signature Wah Pedal', 'industry': 'Music Equipment'}",testimonial,0.9065934065934066
AhZo0QfFO9E.mp4,success,"{'brand_name_text': 'PRADA', 'logo_visible': True, 'logo_timestamps': [98.8], 'brand_text_contrast': 'high'}","{'product_name': 'Fashion collection', 'industry': 'Clothing and accessories'}",brand_awareness,0.5473684210526315
AhlpVjZxutw.mp4,success,"{'brand_name_text': 'Cookie Jam', 'logo_visible': True, 'logo_timestamps': [11.5, 18.7, 20.1, 25.1], 'brand_text_contrast': 'high'}","{'product_name': 'Cookie Jam', 'industry': 'Games and toys'}",entertainment,0.7738095238095238
Ao0jaXRAarQ.mp4,success,"{'brand_name_text': 'spokes.com.au', 'logo_visible': True, 'logo_timestamps': [55.2, 57.5], 'brand_text_contrast': 'high'}","{'product_name': 'Motorcycle safety skills course', 'industry': 'Safety & Public Service'}",brand_awareness,0.8378378378378378
Ao2PTDCiRxU.mp4,success,"{'brand_name_text': 'SQUARE ENIX', 'logo_visible': True, 'logo_timestamps': [9.3], 'brand_text_contrast': 'high'}","{'product_name': 'Life Is Strange', 'industry': 'Games and toys'}",brand_awareness,0.767379679144385
Ar7Fj1LzFp8.mp4,success,"{'brand_name_text': 'Maggi', 'logo_visible': True, 'logo_timestamps': [3.5, 9.1, 10.7, 33.0, 34.5], 'brand_text_contrast': 'high'}","{'product_name': 'Maggi Hot & Sweet Tomato Chili Sauce', 'industry': 'food & beverage'}",entertainment,0.7162162162162162
ArTzPA5AsTg.mp4,success,"{'brand_name_text': 'NECKERMANN', 'logo_visible': True, 'logo_timestamps': [22.3, 23.9], 'brand_text_contrast': 'high'}","{'product_name': 'Vacation packages', 'industry': 'Vacation and travel'}",brand_awareness,0.7021276595744681
Avsp_UJ3mrY.mp4,success,"{'brand_name_text': 'Folgers', 'logo_visible': True, 'logo_timestamps': [25.4, 33.5, 35.9, 54.6], 'brand_text_contrast': 'high'}","{'product_name': 'Folgers Coffee', 'industry': 'Food & Beverage'}",testimonial,0.8333333333333334
B-XHdkCsc5U.mp4,success,"{'brand_name_text': 'hp', 'logo_visible': True, 'logo_timestamps': [13.9, 14.3, 17.3, 27.9, 88.8], 'brand_text_contrast': 'high'}","{'product_name': 'HP My Stage', 'industry': 'technology'}",brand_awareness,0.8035714285714286
B3NGN4t4hm4.mp4,success,"{'brand_name_text': 'GM', 'logo_visible': True, 'logo_timestamps': [12.7, 52.0, 57.2], 'brand_text_contrast': 'high'}","{'product_name': '5-year/100,000-mile powertrain warranty', 'industry': 'automotive'}",brand_awareness,0.6766917293233083
BGs8PDQmbLQ.mp4,success,"{'brand_name_text': ""SMUCKER'S"", 'logo_visible': True, 'logo_timestamps': [0.0, 1.9, 13.5], 'brand_text_contrast': 'high'}","{'product_name': 'Strawberry Jam', 'industry': 'Food & Beverage'}",product_demo,0.7636363636363637
BJQfT9C5Adc.mp4,success,"{'brand_name_text': 'RYAN LEE CHIROPRACTIC CENTER', 'logo_visible': True, 'logo_timestamps': [0.0, 2.4, 4.0, 5.3, 11.2, 12.9, 20.2, 21.5, 22.4, 22.9, 23.8, 24.6, 26.3, 27.8, 34.8, 41.4, 48.4, 48.8, 48.9], 'brand_text_contrast': 'high'}","{'product_name': 'holistic chiropractic care', 'industry': 'Healthcare'}",brand_awareness,0.6274509803921569
BRMQ08cG4Xg.mp4,success,"{'brand_name_text': 'HELL', 'logo_visible': True, 'logo_timestamps': [24.7, 25.1, 29.6, 45.5, 51.5, 52.5, 55.0, 56.4], 'brand_text_contrast': 'high'}","{'product_name': 'HELL Energy Drink', 'industry': 'Food & Beverage'}",brand_awareness,0.751219512195122
BSaBDtpts4c.mp4,success,"{'brand_name_text': 'XBOX ONE', 'logo_visible': True, 'logo_timestamps': [0.0, 1.1, 54.2, 62.7, 67.7, 82.0], 'brand_text_contrast': 'high'}","{'product_name': 'Xbox One', 'industry': 'Electronics'}",entertainment,0.8048780487804879
BVWXKziczM8.mp4,success,"{'brand_name_text': 'under.me', 'logo_visible': True, 'logo_timestamps': [2.5, 9.3, 15.3, 17.4, 17.6, 18.9, 21.4, 22.9, 25.5, 31.5, 41.5, 43.6, 45.3, 45.8, 46.1, 47.7, 49.2], 'brand_text_contrast': 'high'}","{'product_name': 'underwear', 'industry': 'Clothing and accessories'}",brand_awareness,0.6666666666666667
Bdegk_3T2K0.mp4,success,"{'brand_name_text': 'MEGAMAN', 'logo_visible': True, 'logo_timestamps': [51.5], 'brand_text_contrast': 'high'}","{'product_name': 'Mega Man Legacy Collection', 'industry': 'Games and toys'}",entertainment,0.875
BeougwoxuMg.mp4,success,"{'brand_name_text': 'shampoo_ch', 'logo_visible': True, 'logo_timestamps': [0.0], 'brand_text_contrast': 'high'}","{'product_name': 'Professional hair products', 'industry': 'Beauty products and cosmetics'}",entertainment,0.9441624365482233
BgZluCEBS6w.mp4,success,"{'brand_name_text': 'ŠKODA', 'logo_visible': True, 'logo_timestamps': [18.6, 33.4, 35.1, 37.9, 45.0, 48.5, 50.9, 53.3, 54.8, 55.3, 58.5], 'brand_text_contrast': 'high'}","{'product_name': 'Octavia vRS', 'industry': 'Automotive'}",entertainment,0.7443609022556391
Bh3b6M4g8BA.mp4,success,"{'brand_name_text': 'Jollibee', 'logo_visible': True, 'logo_timestamps': [6.2, 108.8], 'brand_text_contrast': 'high'}","{'product_name': 'Chickenjoy', 'industry': 'food & beverage'}",entertainment,0.9298245614035088
BhYnz0JQKUo.mp4,success,"{'brand_name_text': 'SUBWAY', 'logo_visible': True, 'logo_timestamps': [0.0, 1.6, 14.9, 19.8, 27.1, 29.5, 34.0, 38.0, 41.3, 43.9, 46.2], 'brand_text_contrast': 'high'}","{'product_name': 'Chicken Tandoori sandwich', 'industry': 'food & beverage'}",product_demo,0.8666666666666667
Bl6PZDkaT1I.mp4,success,"{'brand_name_text': 'GoPro', 'logo_visible': True, 'logo_timestamps': [0.0, 26.2], 'brand_text_contrast': 'high'}","{'product_name': 'GoPro HERO3+', 'industry': 'technology'}",product_demo,0.9067796610169492
BntPVmeo7ro.mp4,success,"{'brand_name_text': '빙그레', 'logo_visible': True, 'logo_timestamps': [5.0], 'brand_text_contrast': 'high'}","{'product_name': '바나나맛우유', 'industry': 'Food & Beverage'}",entertainment,0.8
Bp4tUXc5wZo.mp4,success,"{'brand_name_text': None, 'logo_visible': False, 'logo_timestamps': [], 'brand_text_contrast': 'low'}","{'product_name': 'Home furniture and decor', 'industry': 'Home & Lifestyle'}",brand_awareness,0.6111111111111112
BqS_gtuGPGQ.mp4,success,"{'brand_name_text': 'OLD EL PASO', 'logo_visible': True, 'logo_timestamps': [4.8, 6.0, 7.0, 27.1], 'brand_text_contrast': 'high'}","{'product_name': 'Refried Beans and Taco Seasoning', 'industry': 'Food & Beverage'}",tutorial,0.9032258064516129
Bqfow_TmNh4.mp4,success,"{'brand_name_text': 'PANDA POP', 'logo_visible': True, 'logo_timestamps': [0.0, 4.4, 5.8, 7.0, 8.0, 9.4, 10.0, 12.2, 13.5, 15.5, 16.3, 18.2, 19.8, 20.2, 21.2, 22.2, 24.8, 26.1, 27.4], 'brand_text_contrast': 'high'}","{'product_name': 'Panda Pop', 'industry': 'Games and toys'}",product_demo,0.8693181818181819
BqjKUubsohs.mp4,success,"{'brand_name_text': 'NESCAFÉ', 'logo_visible': True, 'logo_timestamps': [0.0, 17.1, 21.9, 23.1, 24.6, 25.1, 25.6, 72.8, 77.5, 77.9, 81.4], 'brand_text_contrast': 'high'}","{'product_name': 'NESCAFÉ Gold Blend Barista Machine', 'industry': 'Food & Beverage'}",entertainment,0.736842105263158
BtKw7V7hGok.mp4,success,"{'brand_name_text': 'LEAGUE AGAINST CRUEL SPORTS', 'logo_visible': True, 'logo_timestamps': [105.7], 'brand_text_contrast': 'medium'}","{'product_name': 'Animal rights advocacy', 'industry': 'Non-profit/Charity'}",brand_awareness,0.8743633276740238
